"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PTPN21",215.984373005383,1.12088286567765,0.272513491576916,4.11312797466132,3.90333854820139e-05,0.000396804322840208
"WWTR1",811.089898938608,1.13636914380612,0.276330098607276,4.11236108383959,3.9163312771401e-05,0.000397929974081176
"GLB1L3",16.0327078962279,-2.51527725577088,0.611688032415879,-4.11202626580206,3.92201665567998e-05,0.000398312401954604
"STXBP5-AS1",33.2673853196159,1.55372654692118,0.37793475996448,4.11109723558428,3.93783310755066e-05,0.000399722843551959
"C19orf38",131.351096074503,1.60001023471389,0.389395803819019,4.10895602628921,3.97451739231698e-05,0.000403249126323771
"SH2D4A",68.7965976397163,1.81263094453289,0.441161580808193,4.10876881257931,3.97774020493985e-05,0.000403278007962232
"RAB11B",970.686136733063,0.946507782027139,0.230365973802107,4.10871348057775,3.97869319897126e-05,0.000403278007962232
"ZDHHC8",631.595443165075,0.8689982761118,0.211519641714289,4.10835735664494,3.98483197924788e-05,0.000403619230566482
"AIFM3",49.8522459083107,1.74498081449801,0.424746020987506,4.10829231652611,3.9859540957622e-05,0.000403619230566482
"CENPA",103.701089802672,-2.67933293653046,0.652276396077231,-4.10766502152137,3.99679202180263e-05,0.000404519067519165
"RHOB",2287.93306783703,1.35116229858719,0.32903871769725,4.10639303496921,4.01885434575739e-05,0.000406553503557146
"SLC27A2",30.5016924963844,-2.25227549995465,0.548550540843336,-4.1058668841927,4.02801406211447e-05,0.000407266268854774
"E2F1",209.68762998997,-2.06958487693686,0.504068310251501,-4.10576272073969,4.02982978300435e-05,0.000407266268854774
"MND1",79.125049291691,-2.8086714440016,0.684208446519187,-4.10499381919401,4.04325690628257e-05,0.000408424118681409
"FN3K",74.8104392042458,1.29987788943756,0.316667157340161,4.10487118511392,4.04540235426977e-05,0.000408441792495391
"CLEC12B",18.2124728858303,2.4487212840516,0.596685802094936,4.10387053865578,4.0629487917506e-05,0.000410013644378805
"TRMT10C",372.515366600205,-0.829685045911537,0.202217608119452,-4.1029317556829,4.0794760867136e-05,0.000411481169466664
"PHLDB2",747.258217533011,1.47087653833888,0.358656994589528,4.10106748377304,4.11248595461479e-05,0.000414608992545016
"PINX1",156.121853619377,-0.817587354535088,0.199437799699164,-4.09946036191912,4.14114584524701e-05,0.000417295435489937
"LOC101927447",4.06599310348022,4.99873716456296,1.21943353862329,4.09922886835341,4.14528966418323e-05,0.000417510029928036
"KNDC1",21.3236409028988,2.60219343064903,0.634822016691164,4.09909133935249,4.1477533459345e-05,0.000417555276126908
"BTF3",4651.3101278828,-0.721148983893375,0.175937443107375,-4.09889430672956,4.15128539117332e-05,0.000417707978583692
"RNF149",1115.74758259187,0.717160345169031,0.175058347070593,4.09669322925706,4.19093683724547e-05,0.00042149315265611
"PIM1",1192.23332979264,-0.962887012718494,0.235126278603746,-4.0951909690249,4.21820542891364e-05,0.000423882743294704
"COX7A1",71.4852494613535,1.80334890151738,0.44036113863743,4.09515904854212,4.21878666256742e-05,0.000423882743294704
"NEGR1",95.944553815689,-1.87488151640839,0.457953377999352,-4.09404451736798,4.23912864585627e-05,0.000425584567137382
"FXYD1",72.3699869695622,2.1757045642055,0.531436566456926,4.09400613644421,4.23983081406163e-05,0.000425584567137382
"LOC102724250",114.946830041564,1.21174334230935,0.2960608216626,4.09288650725388,4.26036274109315e-05,0.000427438523220614
"TPSB2",159.443586873314,-4.96800682748061,1.21430580356577,-4.09123205447279,4.29087509468131e-05,0.000430291528604519
"ABCA2",1283.5971595463,1.13232679694098,0.276843848344914,4.09012807656913,4.31135047378354e-05,0.000432135747681747
"EEF1E1",80.3286145537723,-1.00732821631482,0.246293582806154,-4.08994909586272,4.31467873180551e-05,0.000432260322633469
"BPNT1",658.339137691132,-1.34162858155035,0.328048110970445,-4.08973116041269,4.31873466844913e-05,0.000432457643515041
"KIF20A",242.650299689109,-2.54747085655433,0.622973527901288,-4.08921204908402,4.32841027929201e-05,0.000433217229691766
"ABI3BP",1281.52855774116,-1.4726776982064,0.360156648171927,-4.08899212518046,4.3325155944706e-05,0.000433418838041442
"HAUS1",336.78241618972,-1.23385723502855,0.301826776836317,-4.08796478550236,4.35174189936011e-05,0.000435132204968337
"RASA2",1393.6795359678,-0.939341616578339,0.229955801906574,-4.08487895843555,4.40997990721934e-05,0.000440742832771661
"FST",23.9546643059562,-2.76566838129874,0.677072308646882,-4.08474596579777,4.41250638510109e-05,0.000440782806507833
"RCC1",601.068433423847,-1.31457784629825,0.321863169575836,-4.08427546410684,4.42145558955632e-05,0.000441464024375354
"LINC00632",6.04456824898755,3.94747425116174,0.96674745577133,4.08325279533548,4.44096673209805e-05,0.000443198644308755
"FBXO43",35.7533275638738,-2.65018756007687,0.649158399135016,-4.08249752850485,4.45542860189694e-05,0.000444427930991914
"TMPO",3278.96140441449,-1.20369944866667,0.294865321795381,-4.0822007869137,4.46112283123217e-05,0.00044478188574209
"FCRL4",135.004539962118,-2.36746917201643,0.580018050493328,-4.08171637072812,4.4704332166777e-05,0.000445495864015843
"RP11-1134I14.8",21.2933555461854,2.53033516521082,0.62012249748384,4.080379562873,4.49622210202687e-05,0.000447850512882331
"CSH1",40.5670260803024,8.35363175277647,2.04803052966312,4.07886095045202,4.52568942439997e-05,0.000450569118102606
"HMSD",20.4953252028041,-1.84475622631728,0.45242737899827,-4.07746372556363,4.55296302990258e-05,0.000453066815572831
"PTN",417.732241062641,2.5545016665856,0.627162185068506,4.07311175227596,4.63891517795978e-05,0.000460956058527087
"PTGES",127.517405800401,-1.76755207094323,0.433952422550693,-4.07314714491943,4.63821000271394e-05,0.000460956058527087
"TMEM100",70.0746140554132,2.36600478023267,0.580852230806686,4.0733333793808,4.63450107739144e-05,0.000460956058527087
"NCAPG2",562.470484804901,-1.64069363638285,0.403012988837674,-4.0710688782383,4.67979083536522e-05,0.000464794942191904
"G0S2",149.734074287788,1.84847893992682,0.454116467100286,4.07049528886299,4.69132899102989e-05,0.000465049580708118
"EXO1",138.027906397907,-2.25195244766604,0.553198271045644,-4.07078721234873,4.68545337726093e-05,0.000465049580708118
"PHAX",677.875682966943,-0.600671813463868,0.147565133643662,-4.07055378619695,4.69015104177123e-05,0.000465049580708118
"ATN1",1746.54086109785,0.893674556651804,0.219548768381778,4.07050589825116,4.69111533105323e-05,0.000465049580708118
"VPS37B",693.896066914663,0.713881287587047,0.175385928318825,4.07034529183733,4.694350733503e-05,0.000465126682619742
"P2RY14",251.029875324044,-0.86078020759431,0.211686839146564,-4.06629061619809,4.77673627643604e-05,0.000473063495164674
"ZNF385B",41.5965490663975,-2.03433477336045,0.500354494515967,-4.06578694836833,4.7870653261997e-05,0.000473860029042346
"SNX16",258.458178818616,1.01029870923407,0.248564163945213,4.0645388828325,4.81275155839325e-05,0.000476175247266708
"ZNF131",543.940584030367,-0.644462006147147,0.158582354507615,-4.06389480184066,4.82605834681595e-05,0.000477264014374051
"DPY19L4",673.932812476831,0.712070584775867,0.175234974743373,4.06351863158982,4.8338461952103e-05,0.000477578474424781
"BORA",196.83871580559,-1.32586115511811,0.326279995181582,-4.06356863644134,4.83281025914042e-05,0.000477578474424781
"LURAP1",14.7255919576176,2.20649799958201,0.543051996825866,4.06314314739467,4.84163172103163e-05,0.000478119782341799
"PAK4",227.352021276798,1.0691366108661,0.263168580008721,4.0625541652072,4.85386800210069e-05,0.000479099885464491
"MYO16",20.0738954736127,-2.27271710938367,0.559476693783227,-4.06221945371016,4.8608347920678e-05,0.000479559179295484
"PVRL2",687.191948848206,1.44553539203561,0.355965700042142,4.0608839330994,4.88872722333577e-05,0.000482081531328753
"PBX4",88.35541758075,-1.63900772373523,0.403621920163956,-4.06075002831722,4.891532186863e-05,0.000482128764475969
"RFX8",11.4807676762815,-3.71778112618591,0.915629861480635,-4.06035373308381,4.89984250273453e-05,0.000482718324128713
"INSIG1",910.616391196325,-0.791209671852566,0.194903471135437,-4.05949502717046,4.91789551990229e-05,0.000484226218131257
"GSKIP",400.488155793169,-0.77449758216012,0.190790976149446,-4.05940363528231,4.9198206068334e-05,0.000484226218131257
"CEACAM4",6.15610526585547,3.97870256800315,0.980248343538102,4.05887201363937,4.93103290375527e-05,0.000485099430607685
"SLC19A1",187.532173367716,1.36787142854101,0.337141112609727,4.05726675679705,4.96503614924422e-05,0.000488212852474071
"RFC3",480.904200701837,-1.94185509113008,0.478646420237938,-4.05697192964438,4.97130541640936e-05,0.000488597528076497
"ATP8A1",1802.74409217749,-0.856422898720566,0.211155293659668,-4.05589120631243,4.9943503720285e-05,0.000490629831807615
"KIF15",215.756901426906,-2.44525093200638,0.603155791032463,-4.05409509178495,5.03287420949413e-05,0.000494180088178088
"SLC12A8",40.7810961874116,-1.81490611666681,0.447700739571766,-4.05383765593686,5.03841882762537e-05,0.000494490272059748
"ANO9",972.891953632022,-1.12990003373448,0.27873294374216,-4.05370107517571,5.04136283559299e-05,0.000494545049011697
"ECE1",2281.528813258,0.541127802642471,0.133548103362378,4.05193176854141,5.07964803517028e-05,0.000497829524695081
"TNFRSF11B",149.409939990224,-1.79089884458351,0.441978278055876,-4.05200647520759,5.07802593569574e-05,0.000497829524695081
"FZD10-AS1",17.6717377118589,-2.27592291049269,0.561706357001159,-4.05180194620442,5.08246802479699e-05,0.00049787049724949
"TPD52",1372.95828884443,-1.35046757086548,0.333441668769397,-4.05008640896481,5.11987240921186e-05,0.000501297663193876
"CNIH1",819.791184267046,-0.820865110098085,0.202704436649877,-4.0495665692603,5.13125804126508e-05,0.000502175244000673
"IFNLR1",288.126656157757,-1.44864985189695,0.357766752172902,-4.04914610734102,5.14048463081713e-05,0.000502603610507441
"PGF",100.401971210247,-1.49199109229861,0.368460552493713,-4.0492559710963,5.13807227129634e-05,0.000502603610507441
"LRR1",204.287563247241,-1.11945622730156,0.276577096718079,-4.04753770498447,5.17592462769737e-05,0.000505830106944418
"LRRC27",191.354287398117,0.849753755766035,0.209951717715406,4.04737701130836,5.17947809288532e-05,0.000505938840289005
"TNFAIP6",25.0651021448039,2.37040934291102,0.585703739649893,4.04711321175436,5.18531658130541e-05,0.000506270570406493
"PCDHGB7",62.395132131004,1.22500408283434,0.302775222719877,4.0459191866162,5.21182118438348e-05,0.0005086187830033
"COLCA1",74.5341878102982,-2.22595792147257,0.550514895882646,-4.04341088337613,5.26791844834919e-05,0.00051360965944206
"FAM83G",70.5224357691446,-1.26449310164156,0.312723098687099,-4.04349121299406,5.26611307205763e-05,0.00051360965944206
"FBXO5",310.744356491572,-1.43014787596415,0.353745637281954,-4.04287071058419,5.28007385838688e-05,0.000514552754756198
"KIAA1045",53.8880185654114,-2.24175081847368,0.554589571379627,-4.04217990052892,5.29565776286684e-05,0.000515828919683758
"CENPL",138.258279876837,-1.45668722004503,0.360382770631291,-4.04205566623875,5.29846496968917e-05,0.0005158599431269
"CXXC4",15.6680509652275,2.24932838485075,0.556525532469229,4.041734392438,5.305731034886e-05,0.00051632484925407
"KLHL5",1245.64165163519,-0.812010237798216,0.201000386762707,-4.03984415590624,5.34867299269436e-05,0.000520259473451754
"SYS1",583.575496653699,-0.843453140806808,0.20896353070906,-4.03636528318976,5.42856735389753e-05,0.00052778303992302
"CHN2",191.69023468856,1.37598729189766,0.340975732087146,4.03544053846621,5.44999412122611e-05,0.000529369625795571
"DLX5",16.5188157817748,-3.20720125351678,0.794754010467277,-4.03546406973284,5.44944789867514e-05,0.000529369625795571
"KCNJ2",246.770408552532,2.08740887975421,0.517293612175852,4.03524967372804,5.45442651057012e-05,0.000529552003330667
"BLOC1S6",1695.55709642385,-0.720270379887904,0.178560200019589,-4.03376777024715,5.48895665152405e-05,0.00053265493198872
"UBE2T",143.643220834923,-2.10735569796019,0.522719353596083,-4.03152415050734,5.54163007918799e-05,0.000537514779042624
"CD27",786.249121867853,-1.04353523318688,0.25890192058151,-4.03061989977916,5.56299424861761e-05,0.000539334634169063
"LOC101927777",30.1430512498165,-1.71771962784121,0.426179390554704,-4.03050843356239,5.56563318683736e-05,0.00053933821737618
"EVI5L",238.0047077125,1.04861567215685,0.260245758160853,4.0293285837486,5.59363867668694e-05,0.000541798796683958
"TIMP3",8063.90889998115,1.471463308453,0.365217007911957,4.02901090742119,5.60120197594018e-05,0.000542277975512789
"AC095067.1",6.71384679258057,3.0035606356239,0.745736131810207,4.02764531246867,5.63382478836124e-05,0.000545181700341511
"HEYL",182.614240095918,1.59052521629426,0.394936998233848,4.02728846222831,5.64237922752576e-05,0.000545754720616677
"GABARAPL1",569.804074316266,1.02791447836189,0.255253959716232,4.02702657190756,5.64866510745069e-05,0.000546107884082266
"SERPINB6",1406.21752341742,0.985681991103784,0.244795477155387,4.02655311510559,5.66004583581701e-05,0.000546953054008461
"POLQ",240.471214281787,-2.44433017369669,0.607171082250376,-4.02576842862344,5.67895559590077e-05,0.000548524657930248
"LRP8",284.7299046105,-1.42402481519026,0.3537919831242,-4.02503415316325,5.69670471068032e-05,0.00054972670038632
"ZC3H3",161.2638419173,1.06443690837385,0.264448450737171,4.02512060632857,5.69461221448015e-05,0.00054972670038632
"SLC6A7",5.52817889056317,-5.03303898529969,1.25049232975459,-4.02484594710584,5.70126253353281e-05,0.000549910515565696
"LINC00239",19.1705601654837,-2.19572385820774,0.545682763199537,-4.02381018109021,5.72640775488204e-05,0.000552078976479976
"SEPN1",1524.02289906538,0.60478547142889,0.150402825507523,4.02110445324474,5.79259106107827e-05,0.000557968973187433
"HJURP",289.955491175031,-2.56931436786663,0.638965409616889,-4.02105392435428,5.79383388379185e-05,0.000557968973187433
"NRG1",21.0924955100706,1.90426783311831,0.473582653456133,4.02098307279892,5.79557699378881e-05,0.000557968973187433
"SPIB",1295.36627516629,-1.33963491650073,0.333197053306333,-4.02054851088105,5.80627907913394e-05,0.000558739799221394
"RNFT1",361.378912367332,-0.762972768103519,0.189815022205636,-4.01955945971944,5.83070655331449e-05,0.000560830094835744
"BCORL1",230.519512993838,0.892037498703728,0.221985442730919,4.01845043409003,5.85821288787227e-05,0.000563214456121597
"RAD51B",91.4505870166019,-0.881370819833353,0.219357300393398,-4.01796894041225,5.87019323460844e-05,0.00056410461458954
"CARD16",357.783467067958,0.922114465170352,0.229562331438785,4.01683699320784,5.89844937975378e-05,0.000566557269432513
"ESRRG",43.8355105362567,1.82583063377076,0.454621105353348,4.01615897781882,5.91543591650924e-05,0.000567848707154301
"VCL",2263.36348368077,1.10530963703988,0.275220900750274,4.01608175115594,5.91737363688387e-05,0.000567848707154301
"ODF3B",277.059325392081,1.52743150710735,0.380375190117988,4.01559183350934,5.92968033556215e-05,0.00056876637665679
"OAS3",1539.09425365024,1.42889981459466,0.355859294201111,4.01535055534373,5.93575013094807e-05,0.000569085239196538
"TJP1_1",28.7223325788418,1.60342205154112,0.399354166075818,4.01503774781382,5.94362813783341e-05,0.000569577087568243
"MYCN",26.2566800039203,-1.92132593764692,0.478656570737383,-4.01399678831748,5.9699158924673e-05,0.000571831869773855
"EDIL3",92.4147287908943,1.63472242456914,0.407393973458721,4.01263281017773,6.00452763406952e-05,0.000574616107105231
"ACRBP",158.415317180221,0.986397959542763,0.245817153270331,4.0127303828061,6.00204537502887e-05,0.000574616107105231
"NSF_1",4.38624921265503,5.10899211870127,1.27350997827344,4.01174094107044,6.02726198306403e-05,0.000576525548615372
"ST6GAL2",19.1102881415662,-2.71394999538669,0.67655990282587,-4.01139645440264,6.03606498321131e-05,0.000577101268321052
"ASB13",591.763070602193,-1.02873914127929,0.256479568383688,-4.01099841114955,6.04625172638478e-05,0.00057780869425774
"TFRC",1326.80161450104,-0.873511952913374,0.217802806937107,-4.01056334028611,6.05740470115761e-05,0.000578607763343755
"CHEK2",196.966278384323,-0.988334767780905,0.246503241810144,-4.00941894525718,6.08683417226925e-05,0.000581151076567467
"FGFBP2",100.297724933234,2.3422127913061,0.58419848646208,4.00927569239454,6.09052760839343e-05,0.000581235986495299
"PVR",258.137592751545,0.971046252813921,0.242316980356916,4.00733886409296,6.14067289820314e-05,0.000585751807795466
"CEBPB",512.383407120262,1.66091331751894,0.414534222451391,4.00669770446686,6.15735872690663e-05,0.00058701376793651
"SYN3",23.5970071451227,2.4007928000997,0.599207561180401,4.0066129929507,6.15956650550902e-05,0.00058701376793651
"SGCD",102.332927227278,1.59293554149879,0.397630590468723,4.00606889832357,6.17376474974064e-05,0.000588096487741838
"KISS1",5.22116585537184,5.97721062827721,1.492110401288,4.00587692647784,6.1787816792422e-05,0.000588304026859588
"GALM",382.963763248025,-1.34074393559861,0.334711284956347,-4.00567293622465,6.18411692352989e-05,0.000588541669379833
